name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_age,brand,km_per_year,price_category
Tata Indica GLS BS IV,2010.0,90000.0,300000.0,Petrol,Individual,Manual,Third Owner,16.0,Tata,18750.0,Budget
Volkswagen Vento Petrol Highline,2011.0,350000.0,90000.0,Petrol,None,Manual,Second Owner,15.0,Volkswagen,6000.0,Mid-Range
Hyundai Santro LS zipPlus,2003.0,100000.0,60000.0,Petrol,Individual,Manual,First Owner,23.0,Hyundai,2608.695652173913,Budget
Mahindra XUV500 AT W6 2WD,2017.0,1300000.0,40000.0,Diesel,Individual,Automatic,First Owner,9.0,Mahindra,4444.444444444444,Luxury
Maruti Wagon R LXI,2014.0,70000.0,90000.0,Petrol,Individual,Manual,Fourth & Above Owner,12.0,Maruti,7500.0,Budget
Chevrolet Sail Hatchback LT ABS,2013.0,225000.0,80000.0,Diesel,Individual,Manual,First Owner,13.0,Chevrolet,6153.846153846154,Budget
Honda City 1.3 EXI,2002.0,145000.0,100000.0,Petrol,Individual,Manual,First Owner,24.0,Honda,4166.666666666667,Budget
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018.0,930000.0,20000.0,Diesel,Individual,Manual,First Owner,8.0,Ford,2500.0,Luxury
Maruti Swift VXI,2019.0,550000.0,51000.0,Petrol,Individual,Manual,First Owner,7.0,Maruti,7285.714285714285,Mid-Range
Maruti Alto LX BSIII,2008.0,85000.0,120000.0,Petrol,Individual,Manual,Second Owner,18.0,Maruti,6666.666666666667,Budget
Hyundai EON Era Plus Sports Edition,2014.0,280000.0,60000.0,Petrol,Individual,Manual,First Owner,12.0,Hyundai,5000.0,Mid-Range
Hyundai EON Magna Plus,2018.0,360000.0,6000.0,Petrol,Individual,Manual,First Owner,8.0,Hyundai,750.0,Mid-Range
Skoda Rapid 1.6 MPI AT Ambition BSIV,2017.0,900000.0,15000.0,Petrol,Individual,Automatic,First Owner,9.0,Skoda,1666.6666666666667,Luxury
Fiat Linea T Jet Emotion,2010.0,215000.0,60000.0,Petrol,None,Manual,Second Owner,16.0,Fiat,3750.0,Budget
Renault Scala Diesel RxL,2013.0,550000.0,38500.0,Diesel,Individual,Manual,First Owner,13.0,Renault,2961.5384615384614,Mid-Range
Maruti Gypsy King HT BSIV,2001.0,409999.0,49359.0,Petrol,Individual,Manual,Third Owner,25.0,Maruti,1974.36,Mid-Range
Maruti 800 AC Uniq,2005.0,65000.0,70000.0,Petrol,Individual,Manual,Second Owner,21.0,Maruti,3333.3333333333335,Budget
Maruti Wagon R LXI Minor,2008.0,200000.0,60000.0,Petrol,Individual,Manual,Second Owner,18.0,Maruti,3333.3333333333335,Budget
Maruti Wagon R VXI BS IV,2010.0,240000.0,50000.0,Petrol,Individual,Manual,Second Owner,16.0,Maruti,3125.0,Budget
Toyota Innova 2.5 VX 8 STR,2012.0,800000.0,108731.0,Diesel,Individual,Manual,First Owner,14.0,Toyota,7766.5,Luxury
Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,2010.0,400000.0,60000.0,Diesel,Individual,Manual,First Owner,16.0,Toyota,3750.0,Mid-Range
Tata Sumo Gold EX BSIII,2016.0,500000.0,60000.0,Diesel,Individual,Manual,First Owner,10.0,Tata,6000.0,Mid-Range
Mahindra Renault Logan 1.5 DLX Diesel,2014.0,150000.0,90000.0,Diesel,Individual,Manual,Third Owner,12.0,Mahindra,7500.0,Budget
Toyota Etios GD,2014.0,500000.0,140000.0,Diesel,Individual,Manual,Second Owner,12.0,Toyota,11666.666666666666,Mid-Range
Nissan Micra Diesel XV,2013.0,300000.0,90000.0,Diesel,Individual,Manual,First Owner,13.0,Nissan,6923.076923076923,Mid-Range
Renault Lodgy Stepway 85PS RXZ 8S,2017.0,650000.0,40000.0,Diesel,Individual,Manual,First Owner,9.0,Renault,4444.444444444444,Luxury
Maruti Alto 800 LXI,2018.0,285000.0,14000.0,Petrol,Individual,Manual,First Owner,8.0,Maruti,1750.0,Mid-Range
Tata Aria Pleasure 4x2,2012.0,360000.0,70000.0,Diesel,Individual,Manual,Second Owner,14.0,Tata,5000.0,Mid-Range
Honda Accord 2.4 MT,2009.0,450000.0,55000.0,Petrol,Individual,Manual,Second Owner,17.0,Honda,3235.294117647059,Mid-Range
Chevrolet Cruze LT,2014.0,350000.0,74000.0,Diesel,Individual,Manual,First Owner,12.0,Chevrolet,6166.666666666667,Mid-Range
Ford Figo Aspire 1.5 TDCi Titanium,2020.0,530000.0,45000.0,Diesel,Dealer,Manual,First Owner,6.0,Ford,7500.0,Mid-Range
Honda City i-DTEC ZX,2017.0,1025000.0,38000.0,Diesel,Dealer,Manual,First Owner,9.0,Honda,4222.222222222223,Luxury
Honda BR-V i-DTEC VX MT,2017.0,950000.0,24000.0,Diesel,Dealer,Manual,First Owner,9.0,Honda,2666.6666666666665,Luxury
Honda WR-V i-VTEC VX,2017.0,725000.0,29976.0,Petrol,Dealer,Manual,First Owner,9.0,Honda,3330.6666666666665,Luxury
Honda City i VTEC VX,2017.0,919999.0,41000.0,Petrol,Dealer,Manual,First Owner,9.0,Honda,4555.555555555556,Luxury
Honda Jazz 1.5 V i DTEC,2018.0,700000.0,15000.0,Diesel,None,Manual,First Owner,8.0,Honda,1875.0,Luxury
Honda Jazz 1.5 VX i DTEC,2014.0,725000.0,36000.0,Diesel,Dealer,Manual,First Owner,12.0,Honda,3000.0,Luxury
Honda BR-V i-VTEC VX MT,2017.0,840000.0,30646.0,Petrol,Dealer,Manual,First Owner,9.0,Honda,3405.1111111111113,Luxury
Maruti Wagon R VXI BS IV,2015.0,365000.0,23600.0,Petrol,Dealer,Manual,First Owner,11.0,Maruti,2145.4545454545455,Mid-Range
Honda City i DTEC SV,2014.0,665000.0,71318.0,Diesel,Dealer,Manual,First Owner,12.0,Honda,5943.166666666667,Luxury
Maruti 800 Std,2003.0,50000.0,78098.0,Petrol,Individual,Manual,First Owner,23.0,Maruti,3395.5652173913045,Budget
Hyundai EON Era Plus,2014.0,225000.0,30000.0,Petrol,Individual,Manual,First Owner,12.0,Hyundai,2500.0,Budget
Hyundai Santro Xing GL,2008.0,145000.0,67000.0,Petrol,Individual,Manual,First Owner,18.0,Hyundai,3722.222222222222,Budget
Ford Figo Aspire Facelift,2014.0,624000.0,14681.0,Diesel,Dealer,Manual,First Owner,12.0,Ford,1223.4166666666667,Luxury
Hyundai Verna 1.4 VTVT,2015.0,500000.0,25000.0,Petrol,Individual,Manual,First Owner,11.0,Hyundai,2272.7272727272725,Mid-Range
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2017.0,750000.0,18054.0,Petrol,Dealer,Manual,First Owner,9.0,Ford,2006.0,Luxury
Hyundai i20 Asta 1.4 CRDi,2016.0,680000.0,20000.0,Diesel,Individual,Manual,First Owner,10.0,Hyundai,2000.0,Luxury
Mahindra TUV 300 T8,2016.0,700000.0,40000.0,Diesel,Individual,Manual,First Owner,10.0,Mahindra,4000.0,Luxury
Tata Indigo CS eLS BS IV,2011.0,180000.0,120000.0,Diesel,Individual,Manual,First Owner,15.0,Tata,8000.0,Budget
Ford Fiesta 1.4 SXi TDCi ABS,2008.0,270000.0,120000.0,Diesel,Individual,Manual,Second Owner,18.0,Ford,6666.666666666667,Mid-Range
Maruti Swift Dzire VXi,2010.0,370000.0,97000.0,Petrol,Individual,Manual,Second Owner,16.0,Maruti,6062.5,Mid-Range
Skoda Rapid 1.6 TDI PRESTIGE,2013.0,430000.0,88000.0,Diesel,Individual,Manual,First Owner,13.0,Skoda,6769.2307692307695,Mid-Range
Maruti Swift ZDi,2014.0,550000.0,38406.0,Diesel,Dealer,Manual,First Owner,12.0,Maruti,3200.5,Mid-Range
Maruti Wagon R VXI BS IV,2015.0,390000.0,32260.0,Petrol,Dealer,Manual,First Owner,11.0,Maruti,2932.7272727272725,Mid-Range
Maruti Swift VXI,2012.0,370000.0,60000.0,Petrol,Dealer,Manual,First Owner,14.0,Maruti,4285.714285714285,Mid-Range
Maruti Alto LXi BSIII,2010.0,190000.0,73350.0,Petrol,Dealer,Manual,First Owner,16.0,Maruti,4584.375,Budget
Honda City S,2013.0,450000.0,96987.0,Petrol,Dealer,Manual,First Owner,13.0,Honda,7460.538461538462,Mid-Range
Mercedes-Benz GLS 2016-2020 350d 4MATIC,2016.0,5500000.0,77350.0,Diesel,Dealer,Automatic,First Owner,10.0,Mercedes-Benz,7735.0,Luxury
Maruti Swift Dzire VDI,2015.0,550000.0,61187.0,Diesel,Dealer,Manual,First Owner,11.0,Maruti,5562.454545454545,Mid-Range
Mahindra Xylo E6,2009.0,400000.0,68350.0,Diesel,None,Manual,First Owner,17.0,Mahindra,4020.5882352941176,Mid-Range
Ford EcoSport 1.5 TDCi Titanium BSIV,2014.0,585000.0,81150.0,Diesel,Dealer,Manual,First Owner,12.0,Ford,6762.5,Mid-Range
Hyundai Grand i10 1.2 Kappa Asta,2019.0,500000.0,30000.0,Petrol,Individual,Manual,First Owner,7.0,Hyundai,4285.714285714285,Mid-Range
Maruti Ciaz ZXi,2015.0,800000.0,30000.0,Petrol,Individual,Manual,First Owner,11.0,Maruti,2727.2727272727275,Luxury
Maruti Swift Vdi BSIII,2009.0,265000.0,120000.0,Diesel,Individual,Manual,Second Owner,17.0,Maruti,7058.823529411765,Mid-Range
Ford Figo Diesel Titanium,2012.0,175000.0,180000.0,Diesel,Individual,Manual,First Owner,14.0,Ford,12857.142857142857,Budget
Mahindra Verito 1.5 D2 BSIII,2011.0,150000.0,280000.0,Diesel,Individual,Manual,First Owner,15.0,Mahindra,18666.666666666668,Budget
Hyundai Creta 1.6 CRDi SX Option,2015.0,1025000.0,90000.0,Diesel,Individual,Manual,Second Owner,11.0,Hyundai,8181.818181818182,Luxury
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014.0,1030000.0,250000.0,Diesel,Individual,Manual,Second Owner,12.0,Toyota,20833.333333333332,Luxury
Chevrolet Cruze LT,2012.0,380000.0,90000.0,Diesel,Individual,Manual,First Owner,14.0,Chevrolet,6428.571428571428,Mid-Range
Maruti Swift Dzire LDi,2010.0,250000.0,110000.0,Diesel,Individual,Manual,Third Owner,16.0,Maruti,6875.0,Mid-Range
Maruti Zen LX,2014.0,85000.0,15000000.0,Petrol,Individual,Manual,Second Owner,12.0,Maruti,1250000.0,Budget
Fiat Punto EVO 1.3 Dynamic,2016.0,500000.0,35000.0,Diesel,Individual,Manual,First Owner,10.0,Fiat,3500.0,Mid-Range
Hyundai EON Era Plus,2018.0,350000.0,15000.0,Petrol,Individual,Manual,First Owner,8.0,Hyundai,1875.0,Mid-Range
Maruti Alto LXi BSIII,2010.0,190000.0,52000.0,Petrol,Individual,Manual,Second Owner,16.0,Maruti,3250.0,Budget
Volkswagen Jetta 1.9 TDI Trendline,2009.0,940000.0,140000.0,Diesel,None,Manual,First Owner,17.0,Volkswagen,8235.29411764706,Luxury
Maruti Swift VXI,2013.0,475000.0,60000.0,Petrol,Individual,Manual,Second Owner,13.0,Maruti,4615.384615384615,Mid-Range
Maruti Alto 800 LXI,2018.0,300000.0,17000.0,Petrol,Individual,Manual,First Owner,8.0,Maruti,2125.0,Mid-Range
Chevrolet Beat LS,2016.0,250000.0,70000.0,Petrol,Individual,Manual,Third Owner,10.0,Chevrolet,7000.0,Mid-Range
Maruti Zen LX,2001.0,93000.0,97000.0,Petrol,Individual,Manual,Fourth & Above Owner,25.0,Maruti,3880.0,Budget
Tata Indica GLS BS IV,2010.0,75000.0,300000.0,Petrol,Individual,Manual,First Owner,16.0,Tata,18750.0,Budget
Mahindra XUV500 W8 2WD,2015.0,1000000.0,120000.0,Diesel,Individual,Manual,Second Owner,11.0,Mahindra,10909.09090909091,Luxury
Hyundai i20 Asta 1.4 CRDi,2015.0,550000.0,87000.0,Diesel,Individual,Manual,First Owner,11.0,Hyundai,7909.090909090909,Mid-Range
Fiat Punto 1.3 Emotion,2010.0,285000.0,75000.0,Diesel,Individual,Manual,First Owner,16.0,Fiat,4687.5,Mid-Range
Tata Indigo Grand Petrol,2014.0,240000.0,60000.0,None,Individual,Manual,Second Owner,12.0,Tata,5000.0,Budget
Hyundai Creta 1.6 VTVT S,2015.0,850000.0,25000.0,Petrol,Individual,Manual,First Owner,11.0,Hyundai,2272.7272727272725,Luxury
Hyundai i20 Active 1.2 SX,2016.0,650000.0,26000.0,Petrol,Individual,Manual,First Owner,10.0,Hyundai,2600.0,Luxury
Maruti Celerio Green VXI,2017.0,365000.0,78000.0,CNG,None,Manual,First Owner,9.0,Maruti,8666.666666666666,Mid-Range
Hyundai i20 Active 1.2 SX,2016.0,650000.0,26000.0,Petrol,Individual,Manual,First Owner,10.0,Hyundai,2600.0,Luxury
Chevrolet Sail 1.2 Base,2015.0,260000.0,60000.0,Petrol,Individual,Manual,First Owner,11.0,Chevrolet,5454.545454545455,Mid-Range
Tata Indigo Grand Petrol,2014.0,250000.0,100000.0,Petrol,Individual,Manual,First Owner,12.0,Tata,8333.333333333334,Mid-Range
Tata New Safari 4X2,2007.0,550000.0,80000.0,Petrol,Individual,Manual,Second Owner,19.0,Tata,4210.526315789473,Mid-Range
Maruti Wagon R LXI,2004.0,70000.0,90000.0,Petrol,Individual,Manual,Fourth & Above Owner,22.0,Maruti,4090.909090909091,Budget
Chevrolet Sail Hatchback LT ABS,2014.0,225000.0,80000.0,Diesel,Individual,Manual,First Owner,12.0,Chevrolet,6666.666666666667,Budget
Honda City 1.3 EXI,2002.0,145000.0,100000.0,Petrol,Individual,Manual,First Owner,24.0,Honda,4166.666666666667,Budget
Maruti Alto LX BSIII,2014.0,85000.0,120000.0,Petrol,Individual,Manual,Second Owner,12.0,Maruti,10000.0,Budget
Hyundai EON Era Plus Sports Edition,2014.0,280000.0,55000.0,None,Individual,Manual,First Owner,12.0,Hyundai,4583.333333333333,Mid-Range
Hyundai EON Magna Plus,2018.0,360000.0,6000.0,Petrol,Individual,Manual,First Owner,8.0,Hyundai,750.0,Mid-Range
Maruti Alto LXi,2011.0,150000.0,40000.0,Petrol,Individual,Manual,Second Owner,15.0,Maruti,2666.6666666666665,Budget
Skoda Rapid 1.6 MPI AT Ambition BSIV,2017.0,900000.0,15000.0,Petrol,Individual,Automatic,First Owner,9.0,Skoda,1666.6666666666667,Luxury
Ambassador CLASSIC 1500 DSL AC,2005.0,120000.0,50000.0,Diesel,Individual,Manual,Second Owner,21.0,Ambassador,2380.9523809523807,Budget
Fiat Linea T Jet Emotion,2010.0,215000.0,90000.0,Petrol,Individual,Manual,Second Owner,16.0,Fiat,5625.0,Budget
Renault Scala Diesel RxL,2014.0,550000.0,38500.0,Diesel,Individual,Manual,First Owner,12.0,Renault,3208.3333333333335,Mid-Range
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018.0,775000.0,35000.0,Petrol,Individual,Manual,First Owner,8.0,Tata,4375.0,Luxury
Maruti Gypsy King HT BSIV,2001.0,409999.0,49359.0,Petrol,None,Manual,First Owner,25.0,Maruti,1974.36,Mid-Range
Maruti 800 AC Uniq,2005.0,65000.0,70000.0,Petrol,Individual,Manual,First Owner,21.0,Maruti,3333.3333333333335,Budget
Maruti Wagon R LXI Minor,2008.0,200000.0,90000.0,Petrol,Individual,Manual,Second Owner,18.0,Maruti,5000.0,Budget
Maruti Wagon R VXI BS IV,2010.0,240000.0,50000.0,Petrol,Individual,Manual,Second Owner,16.0,Maruti,3125.0,Budget
Toyota Innova 2.5 VX 8 STR,2012.0,800000.0,108731.0,Diesel,Individual,Manual,First Owner,14.0,Toyota,7766.5,Luxury
Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,2010.0,400000.0,120000.0,Diesel,Individual,Manual,First Owner,16.0,Toyota,7500.0,Mid-Range
Maruti Wagon R VXI BSIII,2012.0,229999.0,40000.0,Petrol,Individual,Manual,Second Owner,14.0,Maruti,2857.1428571428573,Budget
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,580000.0,120000.0,None,Individual,Manual,First Owner,12.0,Ford,10000.0,Mid-Range
Toyota Corolla H2,2005.0,175000.0,100000.0,Petrol,Individual,Manual,Fourth & Above Owner,21.0,Toyota,4761.9047619047615,Budget
Maruti Ritz VDi,2012.0,250000.0,110000.0,Diesel,Individual,Manual,Fourth & Above Owner,14.0,Maruti,7857.142857142857,Mid-Range
Hyundai EON Magna Plus,2014.0,320000.0,80000.0,Petrol,Individual,Manual,First Owner,12.0,Hyundai,6666.666666666667,Mid-Range
Nissan Micra Diesel XV,2013.0,300000.0,90000.0,None,Individual,Manual,First Owner,13.0,Nissan,6923.076923076923,Mid-Range
Mahindra TUV 300 mHAWK100 T8,2017.0,800000.0,60000.0,Diesel,Individual,Manual,First Owner,9.0,Mahindra,6666.666666666667,Luxury
Hyundai Verna SX AT Diesel,2009.0,245000.0,60000.0,Diesel,Dealer,Automatic,First Owner,17.0,Hyundai,3529.4117647058824,Budget
Hyundai EON Magna Plus,2018.0,300000.0,20000.0,Petrol,Individual,Manual,First Owner,8.0,Hyundai,2500.0,Mid-Range
Hyundai Xcent 1.2 CRDi E,2017.0,350000.0,80000.0,Diesel,Individual,Manual,First Owner,9.0,Hyundai,8888.888888888889,Mid-Range
Maruti Zen LX - BS III,2006.0,70000.0,105700.0,Petrol,Individual,Manual,First Owner,20.0,Maruti,5285.0,Budget
Chevrolet Spark 1.0,2010.0,80000.0,70000.0,Petrol,Individual,Manual,First Owner,16.0,Chevrolet,4375.0,Budget
Maruti Eeco 7 Seater Standard BSIV,2017.0,350000.0,51000.0,Petrol,Dealer,Manual,First Owner,9.0,Maruti,5666.666666666667,Mid-Range
Maruti Alto 800 LXI Opt BSIV,2018.0,315000.0,56000.0,Petrol,Dealer,Manual,First Owner,8.0,Maruti,7000.0,Mid-Range
Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,2019.0,1100000.0,35000.0,Diesel,Individual,Automatic,First Owner,7.0,Volkswagen,5000.0,Luxury
Maruti Esteem Lxi - BSIII,2005.0,80000.0,60000.0,Petrol,Individual,Manual,First Owner,21.0,Maruti,2857.1428571428573,Budget
Maruti Alto K10 VXI Optional,2014.0,285000.0,64000.0,Petrol,Dealer,Manual,Second Owner,12.0,Maruti,5333.333333333333,Mid-Range
Tata Indigo TDI,2009.0,100000.0,120000.0,Diesel,Individual,Manual,Third Owner,17.0,Tata,7058.823529411765,Budget
Maruti Alto LXi,2011.0,225000.0,37091.0,Petrol,Individual,Manual,First Owner,15.0,Maruti,2472.733333333333,Budget
Volvo XC 90 D5 Inscription BSIV,2017.0,4500000.0,80000.0,Diesel,Individual,Automatic,First Owner,9.0,Volvo,8888.888888888889,Luxury
Maruti Alto K10 VXI,2018.0,320000.0,38900.0,Petrol,Individual,Manual,Third Owner,8.0,Maruti,4862.5,Mid-Range
Hyundai Creta 1.6 CRDi SX Plus,2016.0,1249000.0,60000.0,Diesel,Individual,Manual,First Owner,10.0,Hyundai,6000.0,Luxury
Maruti Wagon R LXI Minor,2008.0,120000.0,110000.0,Petrol,Individual,Manual,First Owner,18.0,Maruti,6111.111111111111,Budget
Volkswagen Vento Diesel Trendline,2011.0,200000.0,100000.0,Diesel,Individual,Manual,Second Owner,15.0,Volkswagen,6666.666666666667,Budget
Hyundai Creta 1.6 CRDi SX,2016.0,1151000.0,85000.0,Diesel,Individual,Manual,First Owner,10.0,Hyundai,8500.0,Luxury
Tata Indica Vista Quadrajet LS,2012.0,120000.0,140000.0,Diesel,Individual,Manual,First Owner,14.0,Tata,10000.0,Budget
Renault KWID RXT,2017.0,220000.0,20000.0,None,Individual,Manual,First Owner,9.0,Renault,2222.222222222222,Budget
Mahindra TUV 300 T10 Dual Tone,2018.0,784000.0,40000.0,None,Individual,Manual,First Owner,8.0,Mahindra,5000.0,Luxury
Hyundai EON Era Plus,2018.0,350000.0,20000.0,Petrol,Individual,Manual,First Owner,8.0,Hyundai,2500.0,Mid-Range
Mahindra XUV500 W7 AT BSIV,2018.0,1400000.0,50000.0,Diesel,Individual,Automatic,First Owner,8.0,Mahindra,6250.0,Luxury
Mahindra Thar CRDe AC,2014.0,600000.0,100000.0,Diesel,Individual,Manual,First Owner,12.0,Mahindra,8333.333333333334,Mid-Range
Hyundai Grand i10 1.2 Kappa Magna BSIV,2019.0,525000.0,9400.0,Petrol,Individual,Manual,First Owner,7.0,Hyundai,1342.857142857143,Mid-Range
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017.0,930000.0,12000.0,Diesel,Individual,Manual,First Owner,9.0,Ford,1333.3333333333333,Luxury
Maruti Eeco 5 STR With AC Plus HTR CNG,2017.0,440000.0,14100.0,CNG,Dealer,Manual,First Owner,9.0,Maruti,1566.6666666666667,Mid-Range
Maruti Celerio ZXI,2016.0,434999.0,21000.0,Petrol,Dealer,Manual,First Owner,10.0,Maruti,2100.0,Mid-Range
Hyundai i10 Magna,2011.0,250000.0,28000.0,Petrol,Dealer,Manual,First Owner,15.0,Hyundai,1866.6666666666667,Mid-Range
Maruti Ertiga SHVS ZDI Plus,2014.0,940000.0,35000.0,Diesel,Dealer,Manual,First Owner,12.0,Maruti,2916.6666666666665,Luxury
Hyundai Verna 1.6 CRDi AT SX,2017.0,1050000.0,31000.0,Diesel,Dealer,Automatic,First Owner,9.0,Hyundai,3444.4444444444443,Luxury
Maruti Ertiga SHVS ZDI,2016.0,825000.0,58000.0,Diesel,Dealer,Manual,First Owner,10.0,Maruti,5800.0,Luxury
Maruti Wagon R VXI Minor,2012.0,229999.0,25000.0,Petrol,Individual,Manual,First Owner,14.0,Maruti,1785.7142857142858,Budget
Maruti Ertiga ZDI,2013.0,640000.0,89000.0,Diesel,Dealer,Manual,First Owner,13.0,Maruti,6846.153846153846,Luxury
Toyota Innova 2.5 V Diesel 8-seater,2012.0,800000.0,160000.0,Diesel,Dealer,Manual,First Owner,14.0,Toyota,11428.57142857143,Luxury
Hyundai i10 Sportz 1.1L,2014.0,300000.0,37555.0,Petrol,Dealer,Manual,First Owner,12.0,Hyundai,3129.5833333333335,Mid-Range
Maruti Wagon R VXI BS IV,2014.0,440000.0,14000.0,Petrol,None,Manual,First Owner,12.0,Maruti,1166.6666666666667,Mid-Range
Maruti Ertiga VXI CNG,2014.0,595000.0,56600.0,CNG,Dealer,Manual,First Owner,12.0,Maruti,4716.666666666667,Mid-Range
Mahindra Scorpio EX,2013.0,450000.0,110000.0,Diesel,Individual,Manual,First Owner,13.0,Mahindra,8461.538461538461,Mid-Range
Maruti Vitara Brezza VDi Option,2017.0,690000.0,50000.0,Diesel,Individual,Manual,First Owner,9.0,Maruti,5555.555555555556,Luxury
Maruti Alto 800 VXI,2019.0,300000.0,60000.0,Petrol,Individual,Manual,First Owner,7.0,Maruti,8571.42857142857,Mid-Range
Chevrolet Sail 1.2 Base,2014.0,170000.0,100000.0,Petrol,Individual,Manual,Second Owner,12.0,Chevrolet,8333.333333333334,Budget
Toyota Etios Liva GD SP,2012.0,280000.0,120000.0,None,Individual,Manual,First Owner,14.0,Toyota,8571.42857142857,Mid-Range
Maruti Swift VXI BSIII,2009.0,220000.0,67580.0,Petrol,None,Manual,Second Owner,17.0,Maruti,3975.294117647059,Budget
Hyundai Santro Xing GLS,2014.0,140000.0,100000.0,Petrol,Individual,Manual,Third Owner,12.0,Hyundai,8333.333333333334,Budget
Maruti Esteem Lxi,2004.0,45000.0,60000.0,Petrol,None,Manual,First Owner,22.0,Maruti,2727.2727272727275,Budget
Mahindra Scorpio 2.6 Turbo 7 Str,2008.0,325000.0,120000.0,Diesel,Individual,Manual,Second Owner,18.0,Mahindra,6666.666666666667,Mid-Range
Hyundai Verna CRDi SX,2010.0,300000.0,130000.0,Diesel,Individual,Manual,Second Owner,16.0,Hyundai,8125.0,Mid-Range
Maruti 800 AC,2009.0,120000.0,250000.0,Petrol,Individual,Manual,Second Owner,17.0,Maruti,14705.882352941177,Budget
Honda City i DTEC S,2014.0,520000.0,82000.0,Diesel,Individual,Manual,First Owner,12.0,Honda,6833.333333333333,Mid-Range
Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,550000.0,19890.0,Petrol,Dealer,Manual,First Owner,9.0,Hyundai,2210.0,Mid-Range
Mahindra Verito Vibe 1.5 dCi D6,2014.0,280000.0,40000.0,Diesel,Individual,Manual,First Owner,12.0,Mahindra,3333.3333333333335,Mid-Range
Nissan Sunny XL D,2013.0,225000.0,78000.0,Diesel,Dealer,Manual,First Owner,13.0,Nissan,6000.0,Budget
Hyundai i20 1.2 Magna Executive,2016.0,535000.0,38365.0,None,Dealer,Manual,First Owner,10.0,Hyundai,3836.5,Mid-Range
Maruti Baleno Zeta 1.2,2014.0,650000.0,49834.0,Petrol,Trustmark Dealer,Manual,First Owner,12.0,Maruti,4152.833333333333,Luxury
Honda Brio S MT,2013.0,295000.0,57353.0,Petrol,Trustmark Dealer,Manual,First Owner,13.0,Honda,4411.7692307692305,Mid-Range
Honda City i DTEC SV,2015.0,575000.0,63240.0,Diesel,Trustmark Dealer,Manual,First Owner,11.0,Honda,5749.090909090909,Mid-Range
Mahindra Scorpio 1.99 S4,2016.0,509999.0,60000.0,Diesel,Individual,Manual,First Owner,10.0,Mahindra,6000.0,Mid-Range
Maruti Alto LXi,2008.0,69000.0,100000.0,Petrol,Individual,Manual,First Owner,18.0,Maruti,5555.555555555556,Budget
Tata Manza Aura Safire BS IV,2013.0,200000.0,60000.0,Petrol,Individual,Manual,First Owner,13.0,Tata,4615.384615384615,Budget
Toyota Innova 2.5 GX 8 STR BSIV,2012.0,449000.0,90000.0,Diesel,Individual,Manual,First Owner,14.0,Toyota,6428.571428571428,Mid-Range
Tata Harrier XE,2020.0,426000.0,1000.0,Diesel,Individual,Manual,First Owner,6.0,Tata,166.66666666666666,Mid-Range
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,295000.0,90000.0,Diesel,Individual,Manual,Third Owner,11.0,Mahindra,8181.818181818182,Mid-Range
Maruti Eeco 5 Seater AC BSIV,2017.0,260000.0,30000.0,Petrol,Dealer,Manual,First Owner,9.0,Maruti,3333.3333333333335,Mid-Range
